,impact,citation,current volume,current issue,current date,name,code,nr_articles,doi
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00819
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00851
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00931
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00976
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00980
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01090
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00475
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01148
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01160
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01241
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01247
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01470
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.9b02445
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.9b02470
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00001
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00053
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00085
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00210
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00200
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00234
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00245
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00332
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00323
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00348
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00354
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00399
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00409
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00423
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00378
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00515
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00520
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00521
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00554
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00561
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00569
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00578
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00582
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00586
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00612
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00614
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00615
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00644
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00656
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00684
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00699
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00706
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00716
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00711
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00719
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00724
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00727
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00729
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00733
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00737
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00398
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00746
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00750
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00754
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00765
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00770
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00776
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00779
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00789
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00790
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00794
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00803
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00784
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00826
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00842
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00844
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00848
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00856
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00837
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00858
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00874
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00890
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00892
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00903
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00905
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00917
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00909
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00921
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00937
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00943
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00945
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00952
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00956
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00971
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00973
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00975
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00978
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00984
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00990
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00991
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00993
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00995
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01007
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01020
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01021
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01027
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01043
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01051
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c00997
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01055
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01065
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01068
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01060
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01091
3,['Impact Factor 2019: 4.473'],"['Citations 2019: 4,671']",['Volume 3'],['Issue 7'],"['July 27, 2020']",ACS Applied Energy Materials,aaemcq,137,https://pubs.acs.org/doi/10.1021/acsaem.0c01104
